date,temperature_2m_max,temperature_2m_min,apparent_temperature_max,apparent_temperature_min,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,sunrise,sunset,precipitation_sum,rain_sum,snowfall_sum,weather_code,apparent_temperature_mean,temperature_2m_mean
1995-07-15 04:00:00+00:00,100.00759,79.0376,112.74049,86.907906,10.054065,21.4752,268.90878,805801466,805854520,1.3,1.3,0.0,55.0,96.86706,87.51635
1995-07-16 04:00:00+00:00,91.457596,77.0576,99.40288,82.666725,10.054064,19.9093,75.53881,805887913,805940886,2.5,2.5,0.0,55.0,89.45129,81.8951
1995-07-17 04:00:00+00:00,88.3976,73.2776,98.04323,79.99534,5.461213,17.6723,180.62273,805974360,806027250,9.5,9.5,0.0,63.0,87.01022,78.917595
1995-07-18 04:00:00+00:00,87.4976,72.6476,97.615204,80.03221,8.950796,20.8041,262.46063,806060808,806113612,20.0,20.0,0.0,63.0,87.13244,78.96259
1995-07-19 04:00:00+00:00,83.987595,69.1376,86.072845,70.80092,8.488818,18.3434,297.04544,806147257,806199973,0.0,0.0,0.0,2.0,79.12983,76.847595
1995-07-20 04:00:00+00:00,85.2476,66.2576,86.66081,69.04389,10.212095,22.8174,239.16222,806233706,806286332,0.0,0.0,0.0,3.0,79.56485,76.840096
1995-07-21 04:00:00+00:00,84.707596,72.4676,93.37543,77.73185,7.8135056,16.1064,218.25447,806320156,806372689,10.4,10.4,0.0,65.0,83.74105,76.89634
1995-07-22 04:00:00+00:00,86.417595,69.4976,93.6794,75.07554,5.3734584,16.5538,73.65423,806406605,806459044,2.1000001,2.1000001,0.0,61.0,83.695335,76.963844
1995-07-23 04:00:00+00:00,88.9376,71.4776,96.03661,78.91465,10.611023,25.501799,205.55399,806493055,806545398,2.3999999,2.3999999,0.0,61.0,86.70383,79.221344
1995-07-24 04:00:00+00:00,90.6476,71.0276,97.771484,76.38467,8.632038,16.1064,239.40674,806579506,806631749,0.4,0.4,0.0,51.0,87.56078,80.96886
1995-07-25 04:00:00+00:00,88.847595,73.9076,100.675354,82.88826,6.673612,16.5538,194.12671,806665957,806718099,4.4,4.4,0.0,61.0,90.37991,81.167595
1995-07-26 04:00:00+00:00,86.417595,77.1476,95.17146,86.296875,9.660629,27.067701,210.02701,806752409,806804447,10.700001,10.700001,0.0,63.0,89.59247,81.26135
1995-07-27 04:00:00+00:00,91.7276,73.3676,99.76486,80.86067,7.765322,18.5671,242.82707,806838861,806890793,6.0,6.0,0.0,61.0,89.44919,81.3326
1995-07-28 04:00:00+00:00,87.5876,74.9876,97.15458,84.11157,11.31179,27.5151,200.84283,806925315,806977137,2.1000001,2.1000001,0.0,53.0,88.912926,80.89385
1995-07-29 04:00:00+00:00,89.4776,77.6876,97.41554,83.97535,10.321762,26.620298,224.19046,807011769,807063479,3.4,3.4,0.0,63.0,88.12063,81.35884
1995-07-30 04:00:00+00:00,88.667595,73.9976,92.36167,76.97398,8.2799225,19.238201,318.96606,807098224,807149820,0.0,0.0,0.0,1.0,84.93456,80.89011
1995-07-31 04:00:00+00:00,90.2876,67.3376,96.455475,69.39059,7.1618943,11.6324,353.3257,807184679,807236159,0.0,0.0,0.0,0.0,82.79937,79.25886
1995-08-01 04:00:00+00:00,91.0976,68.7776,96.31719,72.41116,7.147907,14.9879,220.93005,807271134,807322496,0.0,0.0,0.0,0.0,84.04544,80.18511
1995-08-02 04:00:00+00:00,92.8976,73.6376,101.45244,81.18074,8.396949,18.119701,213.17049,807357590,807408832,0.2,0.2,0.0,51.0,90.678246,83.0801
1995-08-03 04:00:00+00:00,91.3676,75.2576,97.82112,83.35015,9.496058,21.2515,193.9027,807444047,807495167,0.4,0.4,0.0,51.0,90.28411,83.02384
1995-08-04 04:00:00+00:00,93.5276,75.347595,100.5721,82.11423,8.7357645,21.9226,233.66406,807530503,807581500,1.8000001,1.8000001,0.0,61.0,89.78284,83.39135
1995-08-05 04:00:00+00:00,88.1276,75.4376,97.59737,84.46268,5.4105806,21.6989,287.46402,807616960,807667832,16.0,16.0,0.0,63.0,89.265495,80.481346
1995-08-06 04:00:00+00:00,75.9776,70.847595,84.3387,71.172585,12.354236,23.7122,32.69064,807703417,807754163,29.4,29.4,0.0,63.0,78.47541,73.4576
1995-08-07 04:00:00+00:00,76.6076,66.6176,77.43187,66.35896,12.658337,23.7122,48.32803,807789874,807840493,0.0,0.0,0.0,3.0,70.80412,70.8551
1995-08-08 04:00:00+00:00,77.7776,60.497597,79.34174,59.11507,8.992629,19.461899,68.11763,807876331,807926821,0.0,0.0,0.0,3.0,68.58176,68.74759
1995-08-09 04:00:00+00:00,78.5876,60.497597,81.10614,60.97996,5.0270324,12.974601,116.15674,807962788,808013149,0.0,0.0,0.0,3.0,71.090775,69.52009
1995-08-10 04:00:00+00:00,81.5576,64.457596,85.80685,67.40633,5.2652726,11.8561,171.14417,808049245,808099475,0.0,0.0,0.0,3.0,76.63983,73.0001
1995-08-11 04:00:00+00:00,84.9776,68.0576,91.86488,73.44266,7.8422723,17.6723,182.05057,808135701,808185801,0.0,0.0,0.0,2.0,81.692154,75.99261
1995-08-12 04:00:00+00:00,89.9276,70.847595,96.21041,76.820595,8.826942,21.9226,257.90524,808222158,808272126,4.1,4.1,0.0,63.0,85.410164,78.94759
1995-08-13 04:00:00+00:00,87.2276,71.2976,89.82349,74.65225,7.074015,17.2249,329.4431,808308614,808358450,0.0,0.0,0.0,0.0,82.38314,78.66636
1995-08-14 04:00:00+00:00,87.94759,70.3076,95.32153,75.099365,6.514242,12.750899,230.47739,808395071,808444772,0.0,0.0,0.0,3.0,84.968025,79.60386
1995-08-15 04:00:00+00:00,87.2276,73.097595,93.041695,77.67645,6.52192,12.974601,108.24905,808481528,808531092,0.8,0.8,0.0,51.0,84.116394,79.1651
1995-08-16 04:00:00+00:00,89.65761,71.3876,96.087234,75.12715,10.049087,21.4752,55.77896,808567984,808617411,0.0,0.0,0.0,2.0,84.714294,79.862595
1995-08-17 04:00:00+00:00,89.5676,75.707596,94.15565,82.26146,13.290868,27.738798,40.411705,808654441,808703729,0.0,0.0,0.0,3.0,86.699745,81.57259
1995-08-18 04:00:00+00:00,90.557594,73.9076,90.17163,73.03029,13.091706,24.8307,30.781494,808740899,808790045,0.0,0.0,0.0,3.0,81.865,81.325096
1995-08-19 04:00:00+00:00,83.7176,67.9676,82.58708,65.95044,10.31206,22.8174,63.8544,808827356,808876360,0.0,0.0,0.0,3.0,73.113106,74.762596
1995-08-20 04:00:00+00:00,85.51759,60.857597,84.53041,60.52901,6.440851,15.8827,55.021507,808913813,808962674,0.0,0.0,0.0,2.0,71.56559,72.27259
1995-08-21 04:00:00+00:00,92.6276,64.2776,94.81401,63.85622,8.701326,19.6856,247.95798,809000270,809048987,0.0,0.0,0.0,1.0,79.29297,78.340096
1995-08-22 04:00:00+00:00,85.4276,71.5676,85.73085,68.78353,10.212095,21.9226,318.24777,809086728,809135299,0.0,0.0,0.0,1.0,77.91786,78.56135
1995-08-23 04:00:00+00:00,82.8176,62.8376,83.5345,60.61526,7.8582087,14.5405,327.49112,809173185,809221610,0.0,0.0,0.0,2.0,71.64033,73.1801
1995-08-24 04:00:00+00:00,90.557594,65.8976,91.68653,64.61141,13.514888,29.528399,275.47522,809259642,809307920,0.0,0.0,0.0,3.0,76.77446,77.64259
1995-08-25 04:00:00+00:00,80.5676,63.6476,78.87753,59.956963,10.265856,19.9093,0.21699998,809346099,809394230,0.0,0.0,0.0,3.0,68.74782,71.67635
1995-08-26 04:00:00+00:00,82.457596,60.1376,82.76349,60.93125,8.313096,19.6856,195.3393,809432556,809480539,0.0,0.0,0.0,2.0,71.101654,71.567604
1995-08-27 04:00:00+00:00,87.8576,65.6276,92.821175,68.46974,8.998192,17.896,218.61719,809519013,809566848,0.90000004,0.90000004,0.0,53.0,79.19756,75.57261
1995-08-28 04:00:00+00:00,79.5776,67.6976,78.883385,66.89467,11.068065,26.844,71.13728,809605470,809653156,0.0,0.0,0.0,3.0,72.42527,73.16885
1995-08-29 04:00:00+00:00,85.0676,62.4776,88.132774,62.017982,5.110945,14.093101,10.925848,809691927,809739465,0.0,0.0,0.0,3.0,74.33735,73.4351
1995-08-30 04:00:00+00:00,86.417595,68.0576,85.95303,67.357635,9.517114,19.9093,358.4248,809778384,809825772,0.0,0.0,0.0,1.0,75.63003,76.04135
1995-08-31 04:00:00+00:00,88.487595,64.0076,90.082184,66.00638,11.106429,25.949202,203.7968,809864840,809912080,0.0,0.0,0.0,3.0,78.15732,76.17635
1995-09-01 04:00:00+00:00,89.207596,73.7276,87.04548,74.2677,10.74226,21.6989,303.06537,809951297,809998388,0.0,0.0,0.0,3.0,80.30334,80.4401
1995-09-02 04:00:00+00:00,80.4776,67.6076,78.11948,64.51419,10.31206,22.369999,357.65778,810037753,810084695,0.0,0.0,0.0,3.0,71.59779,73.8926
1995-09-03 04:00:00+00:00,80.9276,64.7276,80.51529,61.201477,8.562189,17.6723,21.422346,810124210,810171002,0.0,0.0,0.0,3.0,70.60135,72.40385
1995-09-04 04:00:00+00:00,83.6276,62.747597,84.74587,64.693146,8.102758,16.1064,183.67905,810210666,810257307,0.0,0.0,0.0,2.0,74.22758,73.55135
1995-09-05 04:00:00+00:00,83.5376,65.26759,84.808975,68.385315,6.502709,16.330101,214.59236,810297122,810343611,0.0,0.0,0.0,2.0,76.06604,74.942604
1995-09-06 04:00:00+00:00,88.0376,65.26759,91.37576,66.38308,9.437913,18.5671,186.66658,810383578,810429914,0.0,0.0,0.0,3.0,77.40406,76.64136
1995-09-07 04:00:00+00:00,86.957596,66.6176,85.29481,70.38552,11.234107,25.501799,195.85287,810470035,810516217,0.0,0.0,0.0,3.0,77.34029,76.10885
1995-09-08 04:00:00+00:00,83.3576,66.6176,86.59291,70.41578,8.102758,20.133,98.4334,810556491,810602519,3.4,3.4,0.0,53.0,76.53001,73.2101
1995-09-09 04:00:00+00:00,81.1976,66.5276,84.67984,69.71526,7.44622,15.659,106.21179,810642947,810688820,0.0,0.0,0.0,3.0,75.2776,72.850105
1995-09-10 04:00:00+00:00,75.707596,61.1276,75.24934,54.358437,11.515661,25.501799,345.16858,810729403,810775121,0.2,0.2,0.0,51.0,64.219826,68.30134
1995-09-11 04:00:00+00:00,73.3676,52.3976,72.40558,46.846413,7.8295,14.9879,36.717762,810815860,810861421,0.0,0.0,0.0,0.0,59.034992,63.118847
1995-09-12 04:00:00+00:00,78.8576,55.9976,76.142296,55.195896,8.7357645,19.461899,184.26192,810902316,810947721,0.0,0.0,0.0,3.0,65.6259,67.4351
1995-09-13 04:00:00+00:00,84.6176,67.6976,85.54817,66.1042,10.627515,25.949202,213.10197,810988772,811034021,0.0,0.0,0.0,3.0,76.28217,75.715096
1995-09-14 04:00:00+00:00,85.2476,70.3976,86.56006,69.60556,11.602247,31.0943,266.85,811075228,811120321,3.4999998,3.4999998,0.0,61.0,78.12199,76.72009
1995-09-15 04:00:00+00:00,76.6076,60.0476,74.66557,57.98942,8.950796,17.0012,8.315801,811161685,811206621,0.0,0.0,0.0,3.0,66.45585,68.6201
1995-09-16 04:00:00+00:00,73.8176,58.697598,69.666824,58.395203,10.167897,23.9359,112.613655,811248141,811292921,0.2,0.2,0.0,51.0,63.57359,65.90509
1995-09-17 04:00:00+00:00,72.4676,61.487602,71.97241,61.94043,14.711571,23.7122,40.719624,811334598,811379222,34.999996,34.999996,0.0,63.0,66.22946,66.418846
1995-09-18 04:00:00+00:00,73.5476,60.7676,72.18834,55.742126,10.599226,21.6989,342.6057,811421055,811465523,0.0,0.0,0.0,3.0,64.36157,66.715096
1995-09-19 04:00:00+00:00,71.8376,54.2876,70.30752,49.36038,8.795707,18.119701,60.451122,811507511,811551824,0.0,0.0,0.0,3.0,59.977386,62.740097
1995-09-20 04:00:00+00:00,74.26759,54.6476,75.11528,53.46842,5.8205,12.3035,129.14911,811593968,811638126,0.0,0.0,0.0,3.0,64.33688,64.48385
1995-09-21 04:00:00+00:00,77.417595,62.747597,79.22127,64.38384,7.024322,17.6723,196.44046,811680425,811724428,2.4,2.4,0.0,55.0,71.28675,69.31385
1995-09-22 04:00:00+00:00,71.207596,59.057602,73.98645,56.226112,14.121477,28.6336,209.44682,811766882,811810731,15.700001,15.700001,0.0,61.0,69.431496,67.77636
1995-09-23 04:00:00+00:00,62.6576,54.3776,56.41388,48.441803,10.634577,21.4752,342.48474,811853340,811897034,0.3,0.3,0.0,51.0,52.462475,57.812595
1995-09-24 04:00:00+00:00,65.1776,50.1476,61.464127,44.687794,8.795707,20.3567,57.0267,811939797,811983335,2.7,2.7,0.0,61.0,52.811832,57.036358
1995-09-25 04:00:00+00:00,64.2776,56.807602,63.834194,54.294655,6.8621593,17.2249,71.65225,812026255,812069637,5.2,5.2,0.0,55.0,58.527374,59.9426
1995-09-26 04:00:00+00:00,65.1776,54.917603,66.79412,54.663387,6.4057927,13.869399,28.427565,812112713,812155938,6.7999997,6.7999997,0.0,61.0,61.072803,59.93135
1995-09-27 04:00:00+00:00,74.4476,52.307602,71.64265,51.379944,8.301048,17.6723,249.17903,812199170,812242239,0.0,0.0,0.0,3.0,60.45872,61.9601
1995-09-28 04:00:00+00:00,74.1776,55.8176,72.607475,52.755028,7.9342575,17.0012,353.18576,812285629,812328539,0.0,0.0,0.0,0.0,61.812366,64.2851
1995-09-29 04:00:00+00:00,68.2376,51.2276,65.386246,47.792343,9.083983,20.580399,66.812065,812372087,812414840,0.0,0.0,0.0,2.0,55.969555,59.455105
1995-09-30 04:00:00+00:00,67.4276,51.6776,67.43721,48.15996,7.436133,16.330101,56.864372,812458545,812501141,0.0,0.0,0.0,1.0,56.330997,58.570103
1995-10-01 04:00:00+00:00,71.0276,49.1576,71.27709,47.831833,5.378113,9.395399,186.51968,812545004,812587442,0.0,0.0,0.0,3.0,58.78847,59.563847
1995-10-02 04:00:00+00:00,80.2976,54.737602,81.50674,53.96217,7.4125414,15.8827,263.80618,812631463,812673743,0.0,0.0,0.0,2.0,66.05683,65.96885
1995-10-03 04:00:00+00:00,81.01759,56.3576,81.51144,55.04954,9.621701,18.790798,178.69806,812717922,812760045,0.0,0.0,0.0,3.0,68.63589,68.71386
1995-10-04 04:00:00+00:00,71.4776,66.347595,76.601326,69.51911,9.196219,18.119701,188.25406,812804382,812846347,7.2,7.2,0.0,55.0,72.10025,69.115105
1995-10-05 04:00:00+00:00,74.3576,64.9076,78.91708,65.66706,15.706862,31.318,105.15962,812890841,812932650,42.3,42.3,0.0,63.0,71.11624,68.38759
1995-10-06 04:00:00+00:00,81.6476,69.9476,84.27275,71.46902,16.514454,43.8452,213.25154,812977301,813018954,3.5,3.5,0.0,55.0,77.27686,74.78135
1995-10-07 04:00:00+00:00,76.7876,64.7276,83.59094,67.8477,9.440564,21.6989,65.84317,813063761,813105258,3.3999999,3.3999999,0.0,53.0,73.94927,69.58759
1995-10-08 04:00:00+00:00,67.1576,56.0876,67.25095,52.92311,9.398062,20.133,304.44086,813150222,813191564,0.0,0.0,0.0,3.0,60.45311,62.8526
1995-10-09 04:00:00+00:00,66.707596,49.2476,65.478745,46.347984,5.538552,10.7376,302.3998,813236683,813277871,0.0,0.0,0.0,0.0,55.7588,58.018845
1995-10-10 04:00:00+00:00,70.0376,52.667603,69.48767,50.087082,6.2154794,11.4087,161.95776,813323144,813364178,0.0,0.0,0.0,0.0,59.57526,60.763855
1995-10-11 04:00:00+00:00,73.5476,51.8576,74.145226,50.82724,5.0270324,10.290199,245.44182,813409605,813450488,0.0,0.0,0.0,1.0,62.417282,62.342594
1995-10-12 04:00:00+00:00,78.0476,53.5676,75.75715,52.298668,8.0656185,17.2249,258.31387,813496066,813536798,0.0,0.0,0.0,0.0,63.793976,65.1101
1995-10-13 04:00:00+00:00,79.847595,55.4576,78.39891,54.068527,7.791057,17.4486,236.30989,813582529,813623108,0.0,0.0,0.0,1.0,64.94785,66.231346
1995-10-14 04:00:00+00:00,71.207596,61.3076,73.406845,59.915447,13.935989,36.239403,193.05113,813668991,813709419,16.999998,16.999998,0.0,63.0,68.32978,67.28884
1995-10-15 04:00:00+00:00,63.917595,52.307602,62.819508,44.4813,14.813265,31.0943,279.1117,813755454,813795729,8.3,8.3,0.0,63.0,50.45529,56.875095
1995-10-16 04:00:00+00:00,56.987602,47.8976,46.92853,39.530903,16.765564,35.3446,276.45435,813841917,813882040,0.0,0.0,0.0,3.0,43.32773,52.097595
1995-10-17 04:00:00+00:00,59.4176,44.0276,54.475197,37.370064,9.36606,20.580399,284.95166,813928381,813968352,0.0,0.0,0.0,0.0,45.20557,50.9501
1995-10-18 04:00:00+00:00,64.3676,44.8376,58.230095,39.500904,11.31179,24.8307,203.31422,814014845,814054663,0.0,0.0,0.0,3.0,48.25392,53.515102
1995-10-19 04:00:00+00:00,71.4776,48.4376,69.78176,45.497482,6.514242,12.5272,192.31784,814101309,814140976,0.0,0.0,0.0,3.0,56.113476,58.318848
1995-10-20 04:00:00+00:00,71.8376,51.7676,70.79827,50.08129,13.934193,35.792,121.49257,814187774,814227289,2.6999998,2.6999998,0.0,61.0,61.356487,62.28635
1995-10-21 04:00:00+00:00,68.417595,50.237602,69.3353,44.879303,18.20786,55.925,184.89899,814274239,814313603,41.1,41.1,0.0,65.0,59.07756,61.056347
1995-10-22 04:00:00+00:00,61.9376,44.8376,56.022907,39.704155,10.321762,23.4885,232.3899,814360705,814399918,0.0,0.0,0.0,0.0,47.74016,53.252598
1995-10-23 04:00:00+00:00,71.6576,47.807602,68.80664,44.294205,6.3587484,12.974601,213.3526,814447170,814486234,0.0,0.0,0.0,0.0,54.898315,57.56135
1995-10-24 04:00:00+00:00,71.3876,50.6876,67.29275,47.75843,16.40958,34.2261,198.04037,814533636,814572552,0.2,0.2,0.0,51.0,57.866467,61.037598
1995-10-25 04:00:00+00:00,64.5476,49.3376,63.76403,45.77845,9.681327,21.2515,294.89948,814620102,814658870,0.1,0.1,0.0,51.0,52.49703,56.71759
1995-10-26 04:00:00+00:00,59.5976,45.557602,57.0288,41.497627,4.6548953,8.7243,273.42926,814706568,814745190,0.0,0.0,0.0,2.0,47.97491,51.50885
1995-10-27 04:00:00+00:00,66.8876,44.2976,65.851524,40.209625,15.578901,32.660202,159.0301,814793035,814831511,0.1,0.1,0.0,51.0,53.442646,56.920094
1995-10-28 04:00:00+00:00,68.417595,54.0176,66.95311,47.331547,20.591337,53.9117,235.06367,814879502,814917834,27.4,27.4,0.0,63.0,59.24029,62.376354
1995-10-29 04:00:00+00:00,56.5376,46.4576,46.838036,38.91019,16.134338,36.0157,282.21957,814965968,815004159,0.0,0.0,0.0,2.0,43.892223,51.49385
1995-10-30 04:00:00+00:00,55.9076,40.787598,48.136024,34.851788,12.545163,25.7255,275.6023,815052435,815090485,0.0,0.0,0.0,3.0,41.49979,47.96135
1995-10-31 04:00:00+00:00,56.987602,47.0876,54.580914,42.562946,5.410581,14.3168,132.12799,815138902,815176813,1.3,1.3,0.0,53.0,48.865173,51.711353
1995-11-01 04:00:00+00:00,58.967598,49.6076,59.09609,47.190258,6.4524946,11.184999,124.61121,815225369,815263143,0.9,0.9,0.0,51.0,53.95033,54.86885
1995-11-02 04:00:00+00:00,69.4976,58.697598,70.454956,58.077885,12.189084,24.8307,194.07556,815311836,815349475,6.3,6.3,0.0,61.0,64.41856,63.7376
1995-11-03 04:00:00+00:00,73.1876,55.0976,74.45272,46.847908,10.970427,30.6469,263.65988,815398305,815435807,1.7,1.7,0.0,61.0,63.570805,63.988857
1995-11-04 04:00:00+00:00,53.2076,38.4476,44.042755,28.56439,15.909458,33.7787,300.87927,815484773,815522140,0.3,0.3,0.0,51.0,33.5159,44.230103
1995-11-05 04:00:00+00:00,44.9276,32.7776,36.784588,24.394127,9.906147,20.8041,277.96066,815571242,815608474,0.0,0.0,0.0,3.0,30.349442,38.631348
1995-11-06 04:00:00+00:00,48.0776,31.6976,42.19689,24.73163,5.7032533,12.974601,256.79404,815657711,815694809,0.0,0.0,0.0,3.0,33.38533,39.865093
1995-11-07 04:00:00+00:00,50.237602,35.1176,45.511444,28.532076,12.982312,25.278101,190.16444,815744181,815781146,10.700001,10.700001,0.0,61.0,37.38074,43.296356
1995-11-08 04:00:00+00:00,47.0876,37.2776,39.797234,27.202496,15.660598,34.6735,293.90933,815830651,815867484,0.0,0.0,0.0,3.0,34.034138,43.0301
1995-11-09 04:00:00+00:00,40.9676,30.9776,30.939882,22.045238,12.354236,26.620298,285.5655,815917120,815953824,0.0,0.0,0.0,3.0,26.058279,35.12135
1995-11-10 04:00:00+00:00,50.6876,29.5376,41.301258,22.214806,13.205881,27.738798,173.75916,816003590,816040165,0.0,0.0,0.0,3.0,32.33192,40.333855
1995-11-11 04:00:00+00:00,64.5476,46.6376,59.328968,39.905605,21.611086,59.7279,167.51451,816090060,816126507,17.5,17.5,0.0,63.0,51.02936,56.9051
1995-11-12 04:00:00+00:00,59.5976,33.6776,55.390606,25.9462,25.530235,57.490902,284.47153,816176530,816212851,19.6,19.6,0.0,65.0,29.167763,39.81635
1995-11-13 04:00:00+00:00,40.5176,30.6176,33.512154,24.323332,6.5219193,13.6456995,138.96474,816262999,816299197,0.0,0.0,0.07,71.0,29.34391,36.010098
1995-11-14 04:00:00+00:00,48.4376,37.0976,42.07538,28.470291,20.28652,51.2273,43.777596,816349469,816385545,23.800003,23.800003,0.0,63.0,33.85482,41.983852
1995-11-15 04:00:00+00:00,50.3276,35.3876,46.227657,25.737831,18.4644,39.8186,227.9168,816435937,816471895,2.5000002,2.5000002,0.0,53.0,31.567373,40.705097
1995-11-16 04:00:00+00:00,40.8776,29.6276,31.486616,22.516193,10.418273,22.8174,252.8281,816522406,816558246,0.0,0.0,0.0,3.0,26.565638,34.742603
1995-11-17 04:00:00+00:00,43.1276,27.6476,35.535374,20.518417,6.8035703,17.0012,290.52936,816608874,816644600,0.0,0.0,0.0,3.0,27.02215,33.981354
1995-11-18 04:00:00+00:00,48.7076,31.8776,40.37869,25.345104,10.963583,23.7122,159.57864,816695341,816730956,0.5,0.3,0.14,71.0,33.142994,39.445095
1995-11-19 04:00:00+00:00,48.3476,38.9876,41.900578,32.161545,9.017635,19.238201,324.53537,816781808,816817315,1.0,1.0,0.0,51.0,37.334938,43.033844
1995-11-20 04:00:00+00:00,46.0976,31.0676,40.261444,25.250141,6.891267,14.9879,258.559,816868273,816903675,0.0,0.0,0.0,3.0,32.812397,38.65385
1995-11-21 04:00:00+00:00,53.0276,37.5476,46.816727,31.448631,9.196219,24.8307,265.5206,816954739,816990038,0.0,0.0,0.0,3.0,37.942467,43.652603
1995-11-22 04:00:00+00:00,41.7776,31.2476,31.12311,22.419588,14.459397,30.4232,291.6936,817041204,817076403,0.0,0.0,0.0,3.0,26.74967,36.08885
1995-11-23 04:00:00+00:00,47.1776,28.1876,40.274933,20.638042,9.8529625,23.0411,218.51396,817127669,817162770,2.9,2.9,0.0,55.0,30.257502,37.082607
1995-11-24 04:00:00+00:00,40.6076,33.4076,36.221664,25.521082,7.024322,16.330101,358.03632,817214135,817249139,5.5,5.5,0.0,61.0,31.403318,37.6076
1995-11-25 04:00:00+00:00,42.8576,30.9776,36.97974,22.838654,6.579214,12.5272,15.171029,817300600,817335510,0.0,0.0,0.0,3.0,28.824633,35.57885
1995-11-26 04:00:00+00:00,48.3476,29.267601,42.29308,22.486805,7.5031257,14.3168,269.1835,817387065,817421883,0.0,0.0,0.0,3.0,31.299475,37.851353
1995-11-27 04:00:00+00:00,56.5376,37.3676,49.89007,32.507053,14.362167,27.067701,199.02087,817473530,817508258,0.0,0.0,0.0,3.0,40.028217,46.078854
1995-11-28 04:00:00+00:00,59.6876,42.2276,54.981396,34.528378,15.188555,34.0024,254.0545,817559994,817594636,0.0,0.0,0.0,3.0,44.863773,52.483856
1995-11-29 04:00:00+00:00,40.9676,33.5876,33.836292,26.080502,9.406046,19.461899,9.807009,817646458,817681015,8.7,3.6,3.6399999,73.0,29.726175,36.6701
1995-11-30 04:00:00+00:00,37.8176,26.9276,30.662512,18.312798,8.003335,16.1064,316.66656,817732920,817767396,0.0,0.0,0.0,3.0,23.697088,31.603844
1995-12-01 04:00:00+00:00,53.5676,30.0776,45.922253,21.890884,13.211563,27.9625,219.81917,817819382,817853779,0.0,0.0,0.0,3.0,34.499603,43.048847
1995-12-02 04:00:00+00:00,46.1876,32.0576,37.96501,25.227205,14.643383,29.3047,306.19116,817905843,817940165,0.0,0.0,0.0,3.0,30.235893,39.340103
1995-12-03 04:00:00+00:00,55.0976,29.267601,47.218643,21.84454,13.52044,27.738798,186.32968,817992303,818026552,0.4,0.4,0.0,51.0,35.115757,41.927597
1995-12-04 04:00:00+00:00,49.9676,38.8976,46.49524,31.463089,9.865652,22.8174,306.24155,818078762,818112942,0.90000004,0.90000004,0.0,53.0,39.58488,45.583847
1995-12-05 04:00:00+00:00,44.3876,30.7076,37.40242,23.849628,8.939608,19.0145,100.539116,818165219,818199334,0.0,0.0,0.0,3.0,30.741182,37.6451
1995-12-06 04:00:00+00:00,45.4676,36.8276,39.26815,27.732788,12.719464,26.3966,264.8497,818251674,818285728,1.7,1.7,0.0,53.0,32.094948,40.4726
1995-12-07 04:00:00+00:00,40.787598,30.0776,31.217894,21.763739,9.517114,20.133,284.8897,818338128,818372124,0.0,0.0,0.0,3.0,27.581717,36.062595
1995-12-08 04:00:00+00:00,35.9276,27.6476,28.238926,18.037388,9.437913,19.9093,313.09665,818424580,818458522,0.0,0.0,0.0,3.0,23.122879,31.228851
1995-12-09 04:00:00+00:00,38.2676,30.4376,31.940594,20.723541,11.743717,25.949202,0.17205733,818511031,818544923,8.4,3.4,3.5,73.0,26.186386,33.501347
1995-12-10 04:00:00+00:00,28.1876,15.2276,17.439259,2.940899,14.021903,29.3047,289.4401,818597479,818631325,0.0,0.0,0.0,2.0,9.444419,21.07385
1995-12-11 04:00:00+00:00,24.1376,15.677601,10.652658,3.4947758,18.604795,38.476402,277.1462,818683925,818717730,0.0,0.0,0.0,3.0,7.1156063,19.273851
1995-12-12 04:00:00+00:00,28.5476,17.5676,19.057835,7.7901993,9.637291,20.8041,287.72064,818770371,818804138,0.0,0.0,0.0,3.0,12.80394,22.142601
1995-12-13 04:00:00+00:00,28.4576,18.107601,21.185953,10.059662,5.1499605,9.8428,23.652689,818856815,818890548,0.0,0.0,0.0,3.0,15.687233,23.406351
1995-12-14 04:00:00+00:00,42.2276,25.5776,36.083122,17.323484,10.31206,19.9093,138.77559,818943259,818976961,5.1000004,2.1,2.24,73.0,26.357351,33.41885
1995-12-15 04:00:00+00:00,48.167603,30.9776,44.14227,24.852928,6.409698,13.869399,323.3138,819029701,819063376,0.0,0.0,0.0,3.0,34.164246,39.250103
1995-12-16 04:00:00+00:00,37.5476,29.6276,32.85282,23.495462,9.753423,16.5538,11.65381,819116142,819149794,10.600001,7.4000006,2.24,75.0,28.934244,34.50635
1995-12-17 04:00:00+00:00,39.2576,28.3676,30.58799,19.445965,11.144661,22.369999,332.76816,819202582,819236214,0.0,0.0,0.0,3.0,24.476013,32.87885
1995-12-18 04:00:00+00:00,36.5576,26.2976,30.674225,18.720297,5.5022926,11.6324,317.36627,819289020,819322636,1.0,0.0,0.84000003,73.0,24.904837,31.232597
1995-12-19 04:00:00+00:00,32.7776,23.6876,27.417805,12.901978,13.835081,31.7654,33.575123,819375457,819409061,25.900002,6.7,13.44,75.0,19.413956,27.996351
1995-12-20 04:00:00+00:00,24.3176,16.3076,14.078083,4.7349052,15.345884,31.0943,322.52496,819461892,819495487,2.8,0.0,2.1,73.0,10.862538,21.9251
1995-12-21 04:00:00+00:00,28.8176,14.507601,16.555967,3.4049873,19.456757,38.2527,286.0351,819548325,819581916,0.0,0.0,0.0,3.0,9.993503,21.527597
